source,approach,n_features,split,accuracy,f1_score
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,339,val,0.6351351351351351,0.6351351351351351
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,339,test,0.6544117647058824,0.6489262371615312
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,340,train,0.9667673716012085,0.9667673716012085
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,340,val,0.6351351351351351,0.6348684210526316
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,340,test,0.6838235294117647,0.6775296388199614
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,341,train,0.9712990936555891,0.971298504227184
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,341,val,0.6216216216216216,0.6213450292397661
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,341,test,0.6985294117647058,0.6911658820271392
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,342,train,0.9667673716012085,0.9667661582555199
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,342,val,0.6148648648648649,0.614424790895379
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,342,test,0.6691176470588235,0.6625310173697271
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,343,train,0.9697885196374623,0.9697874165959273
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,343,val,0.6283783783783784,0.6283614116787655
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,343,test,0.6764705882352942,0.6707021791767555
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,344,train,0.9667673716012085,0.9667670682730924
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,344,val,0.6216216216216216,0.6216216216216216
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,344,test,0.6838235294117647,0.6745143874881727
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,345,train,0.9682779456193353,0.9682778732347123
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,345,val,0.6351351351351351,0.6348684210526316
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,345,test,0.6911764705882353,0.6868421052631579
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,346,train,0.9652567975830816,0.9652567183046848
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,346,val,0.6418918918918919,0.641875542163174
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,346,test,0.6838235294117647,0.6775296388199614
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,347,train,0.972809667673716,0.9728094194961665
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,347,val,0.6283783783783784,0.6279537456008044
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,347,test,0.6764705882352942,0.6707021791767555
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,348,train,0.9682779456193353,0.9682761359046503
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,348,val,0.6283783783783784,0.6283614116787655
