source,approach,n_features,split,accuracy
majority_rank_ranked_features,rank_aggregation,172,train,0.8426073131955485
majority_rank_ranked_features,rank_aggregation,172,val,0.569620253164557
majority_rank_ranked_features,rank_aggregation,172,test,0.5186567164179104
majority_rank_ranked_features,rank_aggregation,173,train,0.8338632750397457
majority_rank_ranked_features,rank_aggregation,173,val,0.5727848101265823
majority_rank_ranked_features,rank_aggregation,173,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,174,train,0.8465818759936407
majority_rank_ranked_features,rank_aggregation,174,val,0.5854430379746836
majority_rank_ranked_features,rank_aggregation,174,test,0.5261194029850746
majority_rank_ranked_features,rank_aggregation,175,train,0.8426073131955485
majority_rank_ranked_features,rank_aggregation,175,val,0.5822784810126582
majority_rank_ranked_features,rank_aggregation,175,test,0.5261194029850746
majority_rank_ranked_features,rank_aggregation,176,train,0.8465818759936407
majority_rank_ranked_features,rank_aggregation,176,val,0.5854430379746836
majority_rank_ranked_features,rank_aggregation,176,test,0.5186567164179104
majority_rank_ranked_features,rank_aggregation,177,train,0.8449920508744038
majority_rank_ranked_features,rank_aggregation,177,val,0.5759493670886076
majority_rank_ranked_features,rank_aggregation,177,test,0.5223880597014925
majority_rank_ranked_features,rank_aggregation,178,train,0.8441971383147854
majority_rank_ranked_features,rank_aggregation,178,val,0.5759493670886076
majority_rank_ranked_features,rank_aggregation,178,test,0.5186567164179104
majority_rank_ranked_features,rank_aggregation,179,train,0.8465818759936407
majority_rank_ranked_features,rank_aggregation,179,val,0.5791139240506329
majority_rank_ranked_features,rank_aggregation,179,test,0.503731343283582
majority_rank_ranked_features,rank_aggregation,180,train,0.8410174880763116
majority_rank_ranked_features,rank_aggregation,180,val,0.5822784810126582
majority_rank_ranked_features,rank_aggregation,180,test,0.5261194029850746
majority_rank_ranked_features,rank_aggregation,181,train,0.8481717011128775
majority_rank_ranked_features,rank_aggregation,181,val,0.569620253164557
majority_rank_ranked_features,rank_aggregation,181,test,0.5
majority_rank_ranked_features,rank_aggregation,182,train,0.8521462639109698
majority_rank_ranked_features,rank_aggregation,182,val,0.5791139240506329
majority_rank_ranked_features,rank_aggregation,182,test,0.5186567164179104
majority_rank_ranked_features,rank_aggregation,183,train,0.8449920508744038
majority_rank_ranked_features,rank_aggregation,183,val,0.5727848101265823
majority_rank_ranked_features,rank_aggregation,183,test,0.5149253731343284
majority_rank_ranked_features,rank_aggregation,184,train,0.8529411764705882
majority_rank_ranked_features,rank_aggregation,184,val,0.5759493670886076
majority_rank_ranked_features,rank_aggregation,184,test,0.5261194029850746
majority_rank_ranked_features,rank_aggregation,185,train,0.8497615262321144
majority_rank_ranked_features,rank_aggregation,185,val,0.5791139240506329
majority_rank_ranked_features,rank_aggregation,185,test,0.5223880597014925
majority_rank_ranked_features,rank_aggregation,186,train,0.8505564387917329
majority_rank_ranked_features,rank_aggregation,186,val,0.5759493670886076
majority_rank_ranked_features,rank_aggregation,186,test,0.5223880597014925
majority_rank_ranked_features,rank_aggregation,187,train,0.848966613672496
majority_rank_ranked_features,rank_aggregation,187,val,0.5917721518987342
majority_rank_ranked_features,rank_aggregation,187,test,0.5335820895522388
majority_rank_ranked_features,rank_aggregation,188,train,0.8513513513513513
majority_rank_ranked_features,rank_aggregation,188,val,0.5791139240506329
majority_rank_ranked_features,rank_aggregation,188,test,0.5261194029850746
majority_rank_ranked_features,rank_aggregation,189,train,0.8577106518282989
majority_rank_ranked_features,rank_aggregation,189,val,0.5854430379746836
majority_rank_ranked_features,rank_aggregation,189,test,0.5149253731343284
majority_rank_ranked_features,rank_aggregation,190,train,0.8473767885532592
majority_rank_ranked_features,rank_aggregation,190,val,0.5759493670886076
majority_rank_ranked_features,rank_aggregation,190,test,0.5149253731343284
majority_rank_ranked_features,rank_aggregation,191,train,0.848966613672496
majority_rank_ranked_features,rank_aggregation,191,val,0.5886075949367089
majority_rank_ranked_features,rank_aggregation,191,test,0.5261194029850746
majority_rank_ranked_features,rank_aggregation,192,train,0.8481717011128775
majority_rank_ranked_features,rank_aggregation,192,val,0.5822784810126582
majority_rank_ranked_features,rank_aggregation,192,test,0.5298507462686567
majority_rank_ranked_features,rank_aggregation,193,train,0.8473767885532592
majority_rank_ranked_features,rank_aggregation,193,val,0.5917721518987342
majority_rank_ranked_features,rank_aggregation,193,test,0.5111940298507462
majority_rank_ranked_features,rank_aggregation,194,train,0.8481717011128775
majority_rank_ranked_features,rank_aggregation,194,val,0.560126582278481
majority_rank_ranked_features,rank_aggregation,194,test,0.5261194029850746
majority_rank_ranked_features,rank_aggregation,195,train,0.8465818759936407
majority_rank_ranked_features,rank_aggregation,195,val,0.5886075949367089
majority_rank_ranked_features,rank_aggregation,195,test,0.5149253731343284
majority_rank_ranked_features,rank_aggregation,196,train,0.856120826709062
majority_rank_ranked_features,rank_aggregation,196,val,0.5886075949367089
majority_rank_ranked_features,rank_aggregation,196,test,0.5111940298507462
majority_rank_ranked_features,rank_aggregation,197,train,0.863275039745628
majority_rank_ranked_features,rank_aggregation,197,val,0.5727848101265823
majority_rank_ranked_features,rank_aggregation,197,test,0.5111940298507462
majority_rank_ranked_features,rank_aggregation,198,train,0.8537360890302067
majority_rank_ranked_features,rank_aggregation,198,val,0.5822784810126582
majority_rank_ranked_features,rank_aggregation,198,test,0.5261194029850746
majority_rank_ranked_features,rank_aggregation,199,train,0.8545310015898251
majority_rank_ranked_features,rank_aggregation,199,val,0.5791139240506329
majority_rank_ranked_features,rank_aggregation,199,test,0.5149253731343284
majority_rank_ranked_features,rank_aggregation,200,train,0.8545310015898251
majority_rank_ranked_features,rank_aggregation,200,val,0.5791139240506329
majority_rank_ranked_features,rank_aggregation,200,test,0.5149253731343284
majority_rank_ranked_features,rank_aggregation,201,train,0.8600953895071543
majority_rank_ranked_features,rank_aggregation,201,val,0.5886075949367089
majority_rank_ranked_features,rank_aggregation,201,test,0.5261194029850746
majority_rank_ranked_features,rank_aggregation,202,train,0.8577106518282989
majority_rank_ranked_features,rank_aggregation,202,val,0.5886075949367089
majority_rank_ranked_features,rank_aggregation,202,test,0.5223880597014925
majority_rank_ranked_features,rank_aggregation,203,train,0.8577106518282989
majority_rank_ranked_features,rank_aggregation,203,val,0.5886075949367089
majority_rank_ranked_features,rank_aggregation,203,test,0.5223880597014925
majority_rank_ranked_features,rank_aggregation,204,train,0.8569157392686805
majority_rank_ranked_features,rank_aggregation,204,val,0.620253164556962
majority_rank_ranked_features,rank_aggregation,204,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,205,train,0.8600953895071543
majority_rank_ranked_features,rank_aggregation,205,val,0.6170886075949367
majority_rank_ranked_features,rank_aggregation,205,test,0.5410447761194029
majority_rank_ranked_features,rank_aggregation,206,train,0.863275039745628
majority_rank_ranked_features,rank_aggregation,206,val,0.620253164556962
majority_rank_ranked_features,rank_aggregation,206,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,207,train,0.8608903020667726
majority_rank_ranked_features,rank_aggregation,207,val,0.6139240506329114
majority_rank_ranked_features,rank_aggregation,207,test,0.5335820895522388
majority_rank_ranked_features,rank_aggregation,208,train,0.8545310015898251
majority_rank_ranked_features,rank_aggregation,208,val,0.620253164556962
majority_rank_ranked_features,rank_aggregation,208,test,0.5447761194029851
majority_rank_ranked_features,rank_aggregation,209,train,0.8545310015898251
majority_rank_ranked_features,rank_aggregation,209,val,0.620253164556962
majority_rank_ranked_features,rank_aggregation,209,test,0.5447761194029851
majority_rank_ranked_features,rank_aggregation,210,train,0.8640699523052464
majority_rank_ranked_features,rank_aggregation,210,val,0.6170886075949367
majority_rank_ranked_features,rank_aggregation,210,test,0.5298507462686567
majority_rank_ranked_features,rank_aggregation,211,train,0.8553259141494436
majority_rank_ranked_features,rank_aggregation,211,val,0.6170886075949367
majority_rank_ranked_features,rank_aggregation,211,test,0.5447761194029851
majority_rank_ranked_features,rank_aggregation,212,train,0.856120826709062
majority_rank_ranked_features,rank_aggregation,212,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,212,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,213,train,0.8529411764705882
majority_rank_ranked_features,rank_aggregation,213,val,0.6265822784810127
majority_rank_ranked_features,rank_aggregation,213,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,214,train,0.8545310015898251
majority_rank_ranked_features,rank_aggregation,214,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,214,test,0.5410447761194029
majority_rank_ranked_features,rank_aggregation,215,train,0.8553259141494436
majority_rank_ranked_features,rank_aggregation,215,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,215,test,0.5223880597014925
majority_rank_ranked_features,rank_aggregation,216,train,0.848966613672496
majority_rank_ranked_features,rank_aggregation,216,val,0.6360759493670886
majority_rank_ranked_features,rank_aggregation,216,test,0.5298507462686567
majority_rank_ranked_features,rank_aggregation,217,train,0.8585055643879174
majority_rank_ranked_features,rank_aggregation,217,val,0.6392405063291139
majority_rank_ranked_features,rank_aggregation,217,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,218,train,0.8585055643879174
majority_rank_ranked_features,rank_aggregation,218,val,0.6392405063291139
majority_rank_ranked_features,rank_aggregation,218,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,219,train,0.8553259141494436
majority_rank_ranked_features,rank_aggregation,219,val,0.6265822784810127
majority_rank_ranked_features,rank_aggregation,219,test,0.5335820895522388
majority_rank_ranked_features,rank_aggregation,220,train,0.8608903020667726
majority_rank_ranked_features,rank_aggregation,220,val,0.6139240506329114
majority_rank_ranked_features,rank_aggregation,220,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,221,train,0.8608903020667726
majority_rank_ranked_features,rank_aggregation,221,val,0.620253164556962
majority_rank_ranked_features,rank_aggregation,221,test,0.5335820895522388
majority_rank_ranked_features,rank_aggregation,222,train,0.8648648648648649
majority_rank_ranked_features,rank_aggregation,222,val,0.620253164556962
majority_rank_ranked_features,rank_aggregation,222,test,0.5335820895522388
majority_rank_ranked_features,rank_aggregation,223,train,0.8648648648648649
majority_rank_ranked_features,rank_aggregation,223,val,0.620253164556962
majority_rank_ranked_features,rank_aggregation,223,test,0.5335820895522388
majority_rank_ranked_features,rank_aggregation,224,train,0.8608903020667726
majority_rank_ranked_features,rank_aggregation,224,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,224,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,225,train,0.8577106518282989
majority_rank_ranked_features,rank_aggregation,225,val,0.6424050632911392
majority_rank_ranked_features,rank_aggregation,225,test,0.5485074626865671
majority_rank_ranked_features,rank_aggregation,226,train,0.8585055643879174
majority_rank_ranked_features,rank_aggregation,226,val,0.6424050632911392
majority_rank_ranked_features,rank_aggregation,226,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,227,train,0.8593004769475358
majority_rank_ranked_features,rank_aggregation,227,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,227,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,228,train,0.8688394276629571
majority_rank_ranked_features,rank_aggregation,228,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,228,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,229,train,0.8577106518282989
majority_rank_ranked_features,rank_aggregation,229,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,229,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,230,train,0.8608903020667726
majority_rank_ranked_features,rank_aggregation,230,val,0.6392405063291139
majority_rank_ranked_features,rank_aggregation,230,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,231,train,0.8608903020667726
majority_rank_ranked_features,rank_aggregation,231,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,231,test,0.5634328358208955
majority_rank_ranked_features,rank_aggregation,232,train,0.8664546899841018
majority_rank_ranked_features,rank_aggregation,232,val,0.6455696202531646
majority_rank_ranked_features,rank_aggregation,232,test,0.5410447761194029
majority_rank_ranked_features,rank_aggregation,233,train,0.863275039745628
majority_rank_ranked_features,rank_aggregation,233,val,0.6392405063291139
majority_rank_ranked_features,rank_aggregation,233,test,0.5485074626865671
majority_rank_ranked_features,rank_aggregation,234,train,0.8640699523052464
majority_rank_ranked_features,rank_aggregation,234,val,0.6582278481012658
majority_rank_ranked_features,rank_aggregation,234,test,0.5708955223880597
majority_rank_ranked_features,rank_aggregation,235,train,0.8640699523052464
majority_rank_ranked_features,rank_aggregation,235,val,0.6582278481012658
majority_rank_ranked_features,rank_aggregation,235,test,0.5708955223880597
majority_rank_ranked_features,rank_aggregation,236,train,0.8624801271860095
majority_rank_ranked_features,rank_aggregation,236,val,0.6455696202531646
majority_rank_ranked_features,rank_aggregation,236,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,237,train,0.8688394276629571
majority_rank_ranked_features,rank_aggregation,237,val,0.6455696202531646
majority_rank_ranked_features,rank_aggregation,237,test,0.5410447761194029
majority_rank_ranked_features,rank_aggregation,238,train,0.8616852146263911
majority_rank_ranked_features,rank_aggregation,238,val,0.6424050632911392
majority_rank_ranked_features,rank_aggregation,238,test,0.5335820895522388
majority_rank_ranked_features,rank_aggregation,239,train,0.8672496025437202
majority_rank_ranked_features,rank_aggregation,239,val,0.6360759493670886
majority_rank_ranked_features,rank_aggregation,239,test,0.5298507462686567
majority_rank_ranked_features,rank_aggregation,240,train,0.8624801271860095
majority_rank_ranked_features,rank_aggregation,240,val,0.6455696202531646
majority_rank_ranked_features,rank_aggregation,240,test,0.5410447761194029
majority_rank_ranked_features,rank_aggregation,241,train,0.8600953895071543
majority_rank_ranked_features,rank_aggregation,241,val,0.6360759493670886
majority_rank_ranked_features,rank_aggregation,241,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,242,train,0.8680445151033387
majority_rank_ranked_features,rank_aggregation,242,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,242,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,243,train,0.8680445151033387
majority_rank_ranked_features,rank_aggregation,243,val,0.6360759493670886
majority_rank_ranked_features,rank_aggregation,243,test,0.5447761194029851
majority_rank_ranked_features,rank_aggregation,244,train,0.8616852146263911
majority_rank_ranked_features,rank_aggregation,244,val,0.6487341772151899
majority_rank_ranked_features,rank_aggregation,244,test,0.5447761194029851
majority_rank_ranked_features,rank_aggregation,245,train,0.8656597774244833
majority_rank_ranked_features,rank_aggregation,245,val,0.6392405063291139
majority_rank_ranked_features,rank_aggregation,245,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,246,train,0.8688394276629571
majority_rank_ranked_features,rank_aggregation,246,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,246,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,247,train,0.8688394276629571
majority_rank_ranked_features,rank_aggregation,247,val,0.6424050632911392
majority_rank_ranked_features,rank_aggregation,247,test,0.5597014925373134
majority_rank_ranked_features,rank_aggregation,248,train,0.8608903020667726
majority_rank_ranked_features,rank_aggregation,248,val,0.6360759493670886
majority_rank_ranked_features,rank_aggregation,248,test,0.5597014925373134
majority_rank_ranked_features,rank_aggregation,249,train,0.8728139904610492
majority_rank_ranked_features,rank_aggregation,249,val,0.6487341772151899
majority_rank_ranked_features,rank_aggregation,249,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,250,train,0.8728139904610492
majority_rank_ranked_features,rank_aggregation,250,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,250,test,0.5783582089552238
majority_rank_ranked_features,rank_aggregation,251,train,0.8728139904610492
majority_rank_ranked_features,rank_aggregation,251,val,0.6455696202531646
majority_rank_ranked_features,rank_aggregation,251,test,0.5634328358208955
majority_rank_ranked_features,rank_aggregation,252,train,0.8680445151033387
majority_rank_ranked_features,rank_aggregation,252,val,0.6487341772151899
majority_rank_ranked_features,rank_aggregation,252,test,0.5597014925373134
majority_rank_ranked_features,rank_aggregation,253,train,0.870429252782194
majority_rank_ranked_features,rank_aggregation,253,val,0.6392405063291139
majority_rank_ranked_features,rank_aggregation,253,test,0.5708955223880597
majority_rank_ranked_features,rank_aggregation,254,train,0.870429252782194
majority_rank_ranked_features,rank_aggregation,254,val,0.6392405063291139
majority_rank_ranked_features,rank_aggregation,254,test,0.5708955223880597
majority_rank_ranked_features,rank_aggregation,255,train,0.8728139904610492
majority_rank_ranked_features,rank_aggregation,255,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,255,test,0.5708955223880597
majority_rank_ranked_features,rank_aggregation,256,train,0.8680445151033387
majority_rank_ranked_features,rank_aggregation,256,val,0.6392405063291139
majority_rank_ranked_features,rank_aggregation,256,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,257,train,0.8744038155802861
majority_rank_ranked_features,rank_aggregation,257,val,0.6487341772151899
majority_rank_ranked_features,rank_aggregation,257,test,0.5485074626865671
majority_rank_ranked_features,rank_aggregation,258,train,0.8696343402225755
majority_rank_ranked_features,rank_aggregation,258,val,0.6613924050632911
majority_rank_ranked_features,rank_aggregation,258,test,0.5447761194029851
majority_rank_ranked_features,rank_aggregation,259,train,0.8696343402225755
majority_rank_ranked_features,rank_aggregation,259,val,0.6518987341772152
majority_rank_ranked_features,rank_aggregation,259,test,0.5410447761194029
majority_rank_ranked_features,rank_aggregation,260,train,0.8696343402225755
majority_rank_ranked_features,rank_aggregation,260,val,0.6518987341772152
majority_rank_ranked_features,rank_aggregation,260,test,0.5410447761194029
majority_rank_ranked_features,rank_aggregation,261,train,0.8751987281399046
majority_rank_ranked_features,rank_aggregation,261,val,0.6582278481012658
majority_rank_ranked_features,rank_aggregation,261,test,0.5447761194029851
majority_rank_ranked_features,rank_aggregation,262,train,0.8712241653418124
majority_rank_ranked_features,rank_aggregation,262,val,0.6518987341772152
majority_rank_ranked_features,rank_aggregation,262,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,263,train,0.8712241653418124
majority_rank_ranked_features,rank_aggregation,263,val,0.6455696202531646
majority_rank_ranked_features,rank_aggregation,263,test,0.5671641791044776
majority_rank_ranked_features,rank_aggregation,264,train,0.8728139904610492
majority_rank_ranked_features,rank_aggregation,264,val,0.6645569620253164
majority_rank_ranked_features,rank_aggregation,264,test,0.5708955223880597
majority_rank_ranked_features,rank_aggregation,265,train,0.8728139904610492
majority_rank_ranked_features,rank_aggregation,265,val,0.6645569620253164
majority_rank_ranked_features,rank_aggregation,265,test,0.5708955223880597
majority_rank_ranked_features,rank_aggregation,266,train,0.875993640699523
majority_rank_ranked_features,rank_aggregation,266,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,266,test,0.582089552238806
majority_rank_ranked_features,rank_aggregation,267,train,0.8688394276629571
majority_rank_ranked_features,rank_aggregation,267,val,0.6518987341772152
majority_rank_ranked_features,rank_aggregation,267,test,0.5671641791044776
majority_rank_ranked_features,rank_aggregation,268,train,0.8688394276629571
majority_rank_ranked_features,rank_aggregation,268,val,0.6518987341772152
majority_rank_ranked_features,rank_aggregation,268,test,0.5671641791044776
majority_rank_ranked_features,rank_aggregation,269,train,0.870429252782194
majority_rank_ranked_features,rank_aggregation,269,val,0.6455696202531646
majority_rank_ranked_features,rank_aggregation,269,test,0.5634328358208955
majority_rank_ranked_features,rank_aggregation,270,train,0.870429252782194
majority_rank_ranked_features,rank_aggregation,270,val,0.6424050632911392
majority_rank_ranked_features,rank_aggregation,270,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,271,train,0.875993640699523
majority_rank_ranked_features,rank_aggregation,271,val,0.6518987341772152
majority_rank_ranked_features,rank_aggregation,271,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,272,train,0.8783783783783784
majority_rank_ranked_features,rank_aggregation,272,val,0.6424050632911392
majority_rank_ranked_features,rank_aggregation,272,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,273,train,0.8696343402225755
majority_rank_ranked_features,rank_aggregation,273,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,273,test,0.5597014925373134
majority_rank_ranked_features,rank_aggregation,274,train,0.8672496025437202
majority_rank_ranked_features,rank_aggregation,274,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,274,test,0.5485074626865671
majority_rank_ranked_features,rank_aggregation,275,train,0.870429252782194
majority_rank_ranked_features,rank_aggregation,275,val,0.6265822784810127
majority_rank_ranked_features,rank_aggregation,275,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,276,train,0.870429252782194
majority_rank_ranked_features,rank_aggregation,276,val,0.6265822784810127
majority_rank_ranked_features,rank_aggregation,276,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,277,train,0.8696343402225755
majority_rank_ranked_features,rank_aggregation,277,val,0.6234177215189873
majority_rank_ranked_features,rank_aggregation,277,test,0.5485074626865671
majority_rank_ranked_features,rank_aggregation,278,train,0.8696343402225755
majority_rank_ranked_features,rank_aggregation,278,val,0.6234177215189873
majority_rank_ranked_features,rank_aggregation,278,test,0.5485074626865671
majority_rank_ranked_features,rank_aggregation,279,train,0.8767885532591415
majority_rank_ranked_features,rank_aggregation,279,val,0.6487341772151899
majority_rank_ranked_features,rank_aggregation,279,test,0.5485074626865671
majority_rank_ranked_features,rank_aggregation,280,train,0.8767885532591415
majority_rank_ranked_features,rank_aggregation,280,val,0.6487341772151899
majority_rank_ranked_features,rank_aggregation,280,test,0.5485074626865671
majority_rank_ranked_features,rank_aggregation,281,train,0.8744038155802861
majority_rank_ranked_features,rank_aggregation,281,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,281,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,282,train,0.8744038155802861
majority_rank_ranked_features,rank_aggregation,282,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,282,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,283,train,0.8744038155802861
majority_rank_ranked_features,rank_aggregation,283,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,283,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,284,train,0.8720190779014309
majority_rank_ranked_features,rank_aggregation,284,val,0.6455696202531646
majority_rank_ranked_features,rank_aggregation,284,test,0.5634328358208955
majority_rank_ranked_features,rank_aggregation,285,train,0.870429252782194
majority_rank_ranked_features,rank_aggregation,285,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,285,test,0.5708955223880597
majority_rank_ranked_features,rank_aggregation,286,train,0.8775834658187599
majority_rank_ranked_features,rank_aggregation,286,val,0.6392405063291139
majority_rank_ranked_features,rank_aggregation,286,test,0.5634328358208955
majority_rank_ranked_features,rank_aggregation,287,train,0.8775834658187599
majority_rank_ranked_features,rank_aggregation,287,val,0.6518987341772152
majority_rank_ranked_features,rank_aggregation,287,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,288,train,0.8736089030206677
majority_rank_ranked_features,rank_aggregation,288,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,288,test,0.5485074626865671
majority_rank_ranked_features,rank_aggregation,289,train,0.8712241653418124
majority_rank_ranked_features,rank_aggregation,289,val,0.6265822784810127
majority_rank_ranked_features,rank_aggregation,289,test,0.5410447761194029
majority_rank_ranked_features,rank_aggregation,290,train,0.8744038155802861
majority_rank_ranked_features,rank_aggregation,290,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,290,test,0.5597014925373134
majority_rank_ranked_features,rank_aggregation,291,train,0.8688394276629571
majority_rank_ranked_features,rank_aggregation,291,val,0.6455696202531646
majority_rank_ranked_features,rank_aggregation,291,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,292,train,0.8680445151033387
majority_rank_ranked_features,rank_aggregation,292,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,292,test,0.5597014925373134
majority_rank_ranked_features,rank_aggregation,293,train,0.8680445151033387
majority_rank_ranked_features,rank_aggregation,293,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,293,test,0.5597014925373134
majority_rank_ranked_features,rank_aggregation,294,train,0.875993640699523
majority_rank_ranked_features,rank_aggregation,294,val,0.6424050632911392
majority_rank_ranked_features,rank_aggregation,294,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,295,train,0.875993640699523
majority_rank_ranked_features,rank_aggregation,295,val,0.6424050632911392
majority_rank_ranked_features,rank_aggregation,295,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,296,train,0.8751987281399046
majority_rank_ranked_features,rank_aggregation,296,val,0.6360759493670886
majority_rank_ranked_features,rank_aggregation,296,test,0.5410447761194029
majority_rank_ranked_features,rank_aggregation,297,train,0.8736089030206677
majority_rank_ranked_features,rank_aggregation,297,val,0.6518987341772152
majority_rank_ranked_features,rank_aggregation,297,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,298,train,0.8744038155802861
majority_rank_ranked_features,rank_aggregation,298,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,298,test,0.5783582089552238
majority_rank_ranked_features,rank_aggregation,299,train,0.8783783783783784
majority_rank_ranked_features,rank_aggregation,299,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,299,test,0.5597014925373134
majority_rank_ranked_features,rank_aggregation,300,train,0.8783783783783784
majority_rank_ranked_features,rank_aggregation,300,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,300,test,0.5597014925373134
majority_rank_ranked_features,rank_aggregation,301,train,0.8736089030206677
majority_rank_ranked_features,rank_aggregation,301,val,0.6234177215189873
majority_rank_ranked_features,rank_aggregation,301,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,302,train,0.8736089030206677
majority_rank_ranked_features,rank_aggregation,302,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,302,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,303,train,0.8807631160572337
majority_rank_ranked_features,rank_aggregation,303,val,0.6265822784810127
majority_rank_ranked_features,rank_aggregation,303,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,304,train,0.875993640699523
majority_rank_ranked_features,rank_aggregation,304,val,0.6265822784810127
majority_rank_ranked_features,rank_aggregation,304,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,305,train,0.875993640699523
majority_rank_ranked_features,rank_aggregation,305,val,0.6139240506329114
majority_rank_ranked_features,rank_aggregation,305,test,0.5485074626865671
majority_rank_ranked_features,rank_aggregation,306,train,0.8736089030206677
majority_rank_ranked_features,rank_aggregation,306,val,0.6234177215189873
majority_rank_ranked_features,rank_aggregation,306,test,0.5597014925373134
majority_rank_ranked_features,rank_aggregation,307,train,0.8736089030206677
majority_rank_ranked_features,rank_aggregation,307,val,0.620253164556962
majority_rank_ranked_features,rank_aggregation,307,test,0.5634328358208955
majority_rank_ranked_features,rank_aggregation,308,train,0.8783783783783784
majority_rank_ranked_features,rank_aggregation,308,val,0.6234177215189873
majority_rank_ranked_features,rank_aggregation,308,test,0.5447761194029851
majority_rank_ranked_features,rank_aggregation,309,train,0.8831478537360891
majority_rank_ranked_features,rank_aggregation,309,val,0.620253164556962
majority_rank_ranked_features,rank_aggregation,309,test,0.5261194029850746
majority_rank_ranked_features,rank_aggregation,310,train,0.8863275039745628
majority_rank_ranked_features,rank_aggregation,310,val,0.6360759493670886
majority_rank_ranked_features,rank_aggregation,310,test,0.5559701492537313
majority_rank_ranked_features,rank_aggregation,311,train,0.8871224165341812
majority_rank_ranked_features,rank_aggregation,311,val,0.629746835443038
majority_rank_ranked_features,rank_aggregation,311,test,0.5373134328358209
majority_rank_ranked_features,rank_aggregation,312,train,0.8918918918918919
majority_rank_ranked_features,rank_aggregation,312,val,0.6329113924050633
majority_rank_ranked_features,rank_aggregation,312,test,0.5522388059701493
majority_rank_ranked_features,rank_aggregation,313,train,0.8879173290937997
majority_rank_ranked_features,rank_aggregation,313,val,0.6234177215189873
